commune,emi.pol2012.nox,emi.pol2010.nox,emi.pol2012.pm10,emi.pol2010.pm10,emi.pol2012.cov,emi.pol2010.cov
34070,19430.598155185715,19762.5981551857,38861.1963103714,38861.1963103714,19430.5981551857,19762.5981551857
34071,3917.6363678761904,4162.6363678762,3917.6363678762,3917.6363678762,7835.2727357524,8325.2727357524
34072,2132.4556723736173,1700.4556723736,2132.4556723736,4264.9113447472,2132.4556723736,1700.4556723736
34073,56641.591714375245,56629.5917143752,56641.5917143752,56641.5917143752,113283.183428751,56629.5917143752
34074,20974.4138832527,20710.4138832527,20974.4138832527,20974.4138832527,41948.8277665054,41420.8277665054
34075,5142.325125631239,4874.3251256312,10284.6502512625,20569.300502525,2571.1625628156,4874.3251256312
34076,48875.12879291013,48963.1287929101,48875.1287929101,48875.1287929101,97750.2575858203,97926.2575858203
34077,69607.8582498254,69288.8582498254,69607.8582498254,139215.716499651,34803.9291249127,69288.8582498254
34078,13925.969046515362,14266.9690465154,13925.9690465154,27851.9380930307,6962.9845232577,28533.9380930307
34079,118419.61140215222,117931.611402152,118419.611402152,118419.611402152,118419.611402152,235863.222804304
34080,3452.433928303087,3824.4339283031,6904.8678566062,13809.7357132124,3452.4339283031,7648.8678566062
34081,27109.254052602628,27429.2540526026,54218.5081052053,108437.016210411,27109.2540526026,54858.5081052053
34082,9924.144138377882,10181.1441383779,19848.2882767558,19848.2882767558,9924.1441383779,10181.1441383779
34083,507.7429645699044,651.7429645699,1015.4859291398,1015.4859291398,507.7429645699,651.7429645699
34084,17472.389904174626,17857.3899041746,34944.7798083492,34944.7798083492,17472.3899041746,17857.3899041746
34085,3330.3477409347297,3350.3477409347,6660.6954818695,6660.6954818695,3330.3477409347,3350.3477409347
34086,17178.839862479625,17181.8398624796,34357.6797249592,68715.3594499185,17178.8398624796,17181.8398624796
34087,18880.866845946097,19000.8668459461,18880.8668459461,37761.7336918922,18880.8668459461,19000.8668459461
34088,34716.656629325895,35093.6566293259,69433.3132586518,69433.3132586518,69433.3132586518,70187.3132586518
34089,2876.3369508429996,2865.336950843,5752.673901686,11505.347803372,2876.336950843,5730.673901686
34090,59324.225505652066,59165.2255056521,118648.451011304,237296.902022608,59324.2255056521,118330.451011304
34091,1712.913198947472,1775.9131989475,3425.826397895,3425.826397895,1712.9131989475,1775.9131989475
34092,17100.91986262884,17035.9198626288,34201.8397252577,34201.8397252577,17100.9198626288,17035.9198626288
34093,2023.5521945589999,1996.552194559,4047.104389118,8094.208778236,1011.7760972795,1996.552194559
34094,6256.124511138413,6636.1245111384,12512.2490222768,25024.4980445537,6256.1245111384,6636.1245111384
34095,430108.21756738675,430496.217567387,860216.435134774,860216.435134774,860216.435134774,860992.435134773
34096,23965.431059891518,23708.4310598915,23965.4310598915,23965.4310598915,23965.4310598915,23708.4310598915
34097,3479.866457898531,3872.8664578985,6959.7329157971,6959.7329157971,6959.7329157971,7745.7329157971
34098,3708.522032030566,3797.5220320306,7417.0440640611,14834.0881281223,3708.5220320306,3797.5220320306
34099,5614.048816856739,5885.0488168567,5614.0488168567,11228.0976337135,5614.0488168567,11770.0976337135
34100,6378.070268321114,6238.0702683211,6378.0702683211,6378.0702683211,12756.1405366422,6238.0702683211
34101,256870.73906576916,256945.739065769,513741.478131538,513741.478131538,513741.478131538,256945.739065769
34102,2260.698353005427,2501.6983530054,4521.3967060109,4521.3967060109,2260.6983530054,2501.6983530054
34103,7003.412724962,7140.412724962,7003.412724962,14006.825449924,3501.706362481,14280.825449924
34104,1075.738662784,1554.738662784,2151.477325568,2151.477325568,1075.738662784,1554.738662784
34105,1826.9103092590003,1378.910309259,1826.910309259,3653.820618518,913.4551546295,2757.820618518
34106,6867.731510683449,7039.7315106835,6867.7315106835,6867.7315106835,13735.4630213669,14079.4630213669
34107,6146.625431822053,5959.6254318221,12293.2508636441,24586.5017272882,3073.312715911,11919.2508636441
34108,150402.1209089861,150897.120908986,150402.120908986,150402.120908986,150402.120908986,150897.120908986
34109,9816.050064563617,9389.0500645636,9816.0500645636,9816.0500645636,19632.1001291272,18778.1001291272
34110,4418.151476599933,4044.1514765999,4418.1514765999,8836.3029531999,2209.0757383,8088.3029531999
34111,28261.548057008895,28265.5480570089,28261.5480570089,28261.5480570089,56523.0961140178,28265.5480570089
34112,1322.78915428,1507.78915428,2645.57830856,5291.15661712,661.39457714,1507.78915428
34113,232216.3688482456,232568.368848246,464432.737696491,928865.475392982,232216.368848246,465136.737696491
34114,109792.56357595882,110026.563575959,219585.127151918,439170.254303835,109792.563575959,110026.563575959
34115,6262.680294921918,6000.6802949219,6262.6802949219,6262.6802949219,12525.3605898438,12001.3605898438
34116,59473.63030186328,59188.6303018633,59473.6303018633,59473.6303018633,118947.260603727,59188.6303018633
34117,992.8671324940001,825.867132494,1985.734264988,1985.734264988,1985.734264988,1651.734264988
34118,7297.2803277382045,7137.2803277382,14594.5606554764,29189.1213109528,3648.6401638691,14274.5606554764
34119,16536.247641649057,16216.2476416491,33072.4952832981,33072.4952832981,33072.4952832981,32432.4952832981
34120,30709.349184264865,31089.3491842649,61418.6983685297,61418.6983685297,30709.3491842649,62178.6983685297
34121,2520.638990692338,2098.6389906923,5041.2779813847,5041.2779813847,5041.2779813847,4197.2779813847
34122,1663.557155732,1264.557155732,3327.114311464,6654.228622928,1663.557155732,1264.557155732
34123,64839.77786418815,64850.7778641882,64839.7778641882,129679.555728376,64839.7778641882,129701.555728376
34124,6465.192810815279,6947.1928108153,6465.1928108153,6465.1928108153,6465.1928108153,6947.1928108153
34125,3200.623788686636,3076.6237886866,3200.6237886866,3200.6237886866,6401.2475773733,6153.2475773733
34126,9914.730727517619,9628.7307275176,9914.7307275176,9914.7307275176,9914.7307275176,9628.7307275176
34127,22856.563503823356,23279.5635038234,45713.1270076467,45713.1270076467,45713.1270076467,46559.1270076467
34128,8940.450199868574,8958.4501998686,8940.4501998686,8940.4501998686,17880.9003997371,17916.9003997371
34129,289382.41456359165,288946.414563592,289382.414563592,289382.414563592,289382.414563592,288946.414563592
34130,18919.711523962218,19104.7115239622,37839.4230479244,37839.4230479244,18919.7115239622,19104.7115239622
34131,2100.5811577197387,1880.5811577197,2100.5811577197,2100.5811577197,2100.5811577197,3761.1623154395
34132,1543.7407229979056,1707.7407229979,3087.4814459958,3087.4814459958,1543.7407229979,1707.7407229979
34133,1569.045825543,1979.045825543,1569.045825543,3138.091651086,1569.045825543,1979.045825543
34134,27872.48573703485,27903.4857370348,55744.9714740697,55744.9714740697,55744.9714740697,27903.4857370348
34135,258334.83909869383,258211.839098694,258334.839098694,516669.678197388,258334.839098694,516423.678197388
34136,39572.44434250606,39421.4443425061,79144.8886850121,79144.8886850121,79144.8886850121,39421.4443425061
34137,1501.1784324750001,1706.178432475,3002.35686495,3002.35686495,1501.178432475,3412.35686495
34138,859.0083119478688,1052.0083119479,859.0083119479,859.0083119479,1718.0166238957,2104.0166238957
34139,24327.64357152436,24387.6435715244,48655.2871430487,48655.2871430487,48655.2871430487,24387.6435715244
34140,6244.935230985445,6131.9352309855,12489.8704619709,24979.7409239418,6244.9352309855,12263.8704619709
34141,7535.299868625948,7094.299868626,7535.299868626,15070.5997372519,3767.649934313,7094.299868626
34142,117628.19646253325,117155.196462533,117628.196462533,235256.392925066,117628.196462533,117155.196462533
34143,197821.39183579464,197439.391835795,395642.783671589,791285.567343179,98910.6959178973,394878.783671589
34144,7566.352787562337,7126.3527875623,7566.3527875623,15132.7055751247,7566.3527875623,7126.3527875623
34145,150396.3329312746,150657.332931275,150396.332931275,150396.332931275,300792.665862549,301314.665862549
34146,290264.8342089489,290121.834208949,580529.668417898,1161059.3368358,290264.834208949,290121.834208949
34147,25014.84520394785,24789.8452039479,50029.6904078957,100059.380815791,25014.8452039478,24789.8452039479
34148,28281.408361008085,27875.4083610081,28281.4083610081,56562.8167220162,28281.4083610081,27875.4083610081
34149,2178.9784860830578,2376.9784860831,4357.9569721661,8715.9139443322,1089.4892430415,2376.9784860831
34150,50797.90843993723,50752.9084399372,50797.9084399372,50797.9084399372,50797.9084399372,50752.9084399372
34151,64553.85176686051,65027.8517668605,129107.703533721,129107.703533721,129107.703533721,65027.8517668605
34152,6755.891616911667,7032.8916169117,13511.7832338233,13511.7832338233,6755.8916169117,7032.8916169117
34153,33028.781163680556,33085.7811636806,33028.7811636806,66057.5623273611,16514.3905818403,33085.7811636806
34154,360904.7046554014,360889.704655401,360904.704655401,721809.409310803,360904.704655401,721779.409310803
34155,18305.79775569925,18563.7977556992,36611.5955113985,36611.5955113985,36611.5955113985,18563.7977556992
34156,398.95943816999994,831.95943817,398.95943817,797.91887634,398.95943817,831.95943817
34157,346556.1771485844,346755.177148584,346556.177148584,693112.354297169,173278.088574292,693510.354297169
34158,4531.7649804819675,4712.764980482,4531.764980482,9063.5299609639,2265.882490241,9425.5299609639
34159,30185.761604228937,30135.7616042289,60371.5232084579,120743.046416916,15092.8808021145,60271.5232084579
34160,5096.981167659204,5359.9811676592,5096.9811676592,10193.9623353184,2548.4905838296,5359.9811676592
34161,26919.210371050427,26785.2103710504,26919.2103710504,53838.4207421009,26919.2103710504,53570.4207421009
34162,59566.04306523092,59797.0430652309,59566.0430652309,59566.0430652309,119132.086130462,119594.086130462
34163,55861.49978866565,55787.4997886657,55861.4997886656,55861.4997886656,111722.999577331,111574.999577331
34164,5528.903050310394,5303.9030503104,11057.8061006208,11057.8061006208,5528.9030503104,10607.8061006208
34165,16834.66486710426,16595.6648671043,33669.3297342085,33669.3297342085,33669.3297342085,33191.3297342085
34166,203738.11021668144,204042.110216681,407476.220433363,814952.440866726,101869.055108341,204042.110216681
34167,3688.3033842988734,3813.3033842989,3688.3033842989,7376.6067685978,1844.1516921494,7626.6067685978
34168,1194.692840021,1661.692840021,1194.692840021,2389.385680042,597.3464200105,3323.385680042
34169,45128.80698155734,45125.8069815573,90257.6139631147,180515.227926229,22564.4034907787,45125.8069815573
34170,2509.746332958,2193.746332958,2509.746332958,5019.492665916,1254.873166479,2193.746332958
34171,2347.0015398448377,2200.0015398448,4694.0030796897,9388.0061593794,2347.0015398448,2200.0015398448
34172,1809411.7587480082,1809467.75874801,1809411.75874801,3618823.51749602,1809411.75874801,1809467.75874801
34173,12072.312942463568,11783.3129424636,24144.6258849271,24144.6258849271,24144.6258849271,23566.6258849271
34174,22347.31926641496,22319.319266415,22347.319266415,22347.319266415,22347.319266415,22319.319266415
34175,7394.186859676604,7511.1868596766,14788.3737193532,14788.3737193532,14788.3737193532,7511.1868596766
34176,24869.253763161458,25342.2537631615,49738.5075263229,99477.0150526458,24869.2537631615,25342.2537631615
34177,1023.648797094,1353.648797094,1023.648797094,1023.648797094,2047.297594188,1353.648797094
34178,24973.366098821407,25366.3660988214,24973.3660988214,24973.3660988214,24973.3660988214,50732.7321976428
34179,16900.298892315113,16466.2988923151,16900.2988923151,16900.2988923151,16900.2988923151,32932.5977846302
34180,18970.628273695263,18997.6282736953,18970.6282736953,18970.6282736953,18970.6282736953,37995.2565473905
34181,5889.235739345436,5737.2357393454,11778.4714786909,23556.9429573817,2944.6178696727,11474.4714786909
34182,6011.511486473646,5551.5114864737,6011.5114864737,6011.5114864737,6011.5114864737,11103.0229729473
34183,76640.35083640402,76443.350836404,153280.701672808,153280.701672808,76640.350836404,152886.701672808
34184,19420.66896942237,19825.6689694224,38841.3379388447,38841.3379388447,38841.3379388447,19825.6689694224
34185,14749.094251882443,14774.0942518824,14749.0942518824,14749.0942518824,29498.1885037649,29548.1885037649
34186,3619.4470289137926,3180.4470289138,7238.8940578276,7238.8940578276,7238.8940578276,6360.8940578276
34187,5204.88422771846,5542.8842277185,5204.8842277185,10409.7684554369,5204.8842277185,5542.8842277185
34188,976.4189898019906,699.418989802,1952.837979604,3905.675959208,488.209494901,1398.837979604
34189,25977.694016465524,26220.6940164655,25977.6940164655,25977.6940164655,25977.6940164655,52441.388032931
34190,4576.586802598636,4363.5868025986,9153.1736051973,18306.3472103945,2288.2934012993,4363.5868025986
34191,2068.071091415,2555.071091415,2068.071091415,4136.14218283,2068.071091415,5110.14218283
34192,52188.5060218683,51796.5060218683,104377.012043737,104377.012043737,104377.012043737,51796.5060218683
34193,12479.02611395078,11997.0261139508,24958.0522279016,49916.1044558031,12479.0261139508,23994.0522279016
34194,66125.44293016667,66037.4429301667,66125.4429301667,132250.885860333,33062.7214650833,132074.885860333
34195,464.0725870748895,348.0725870749,464.0725870749,928.1451741498,232.0362935374,348.0725870749
34196,43573.5331987462,43353.5331987462,43573.5331987462,43573.5331987462,87147.0663974924,43353.5331987462
34197,3994.317092026,3710.317092026,3994.317092026,3994.317092026,7988.634184052,3710.317092026
34198,109007.25660265208,108515.256602652,218014.513205304,218014.513205304,218014.513205304,108515.256602652
34199,157167.99113580663,156913.991135807,314335.982271613,628671.964543227,157167.991135807,156913.991135807
34200,5790.016246120125,6003.0162461201,5790.0162461201,5790.0162461201,11580.0324922403,6003.0162461201
34201,8200.82497390737,7892.8249739074,8200.8249739074,16401.6499478147,8200.8249739074,7892.8249739074
34202,42427.48787876076,42527.4878787608,42427.4878787608,84854.9757575215,21213.7439393804,85054.9757575215
34203,133587.95388278217,133356.953882782,133587.953882782,267175.907765564,133587.953882782,133356.953882782
34204,7090.526448507162,6994.5264485072,14181.0528970143,14181.0528970143,14181.0528970143,6994.5264485072
34205,4289.945743667293,3861.9457436673,8579.8914873346,17159.7829746692,4289.9457436673,7723.8914873346
34206,3815.4044172823715,4201.4044172824,3815.4044172824,3815.4044172824,3815.4044172824,8402.8088345648
34207,63825.92505995856,63701.9250599586,127651.850119917,255303.700239834,31912.9625299793,63701.9250599586
34208,3707.1853413768913,4109.1853413769,3707.1853413769,3707.1853413769,3707.1853413769,8218.3706827538
34209,45608.03906215732,45887.0390621573,45608.0390621573,91216.0781243146,22804.0195310787,91774.0781243146
34210,17811.04016520499,17754.040165205,17811.040165205,17811.040165205,35622.08033041,17754.040165205
34211,5119.269606016059,5048.2696060161,5119.2696060161,5119.2696060161,10238.5392120321,10096.5392120321
34212,314.644366522,-59.355633478,629.288733044,629.288733044,629.288733044,-59.355633478
34213,255150.9781033589,255133.978103359,255150.978103359,510301.956206718,255150.978103359,255133.978103359
34214,10345.568356005071,10577.5683560051,10345.5683560051,20691.1367120101,10345.5683560051,10577.5683560051
34215,8720.569206402755,8250.5692064028,17441.1384128055,17441.1384128055,17441.1384128055,8250.5692064028
34216,557.561408986,64.561408986,1115.122817972,2230.245635944,557.561408986,64.561408986
34217,36681.90091932136,36975.9009193214,73363.8018386427,146727.603677285,36681.9009193214,73951.8018386427
34218,4671.119729936617,5039.1197299366,9342.2394598732,9342.2394598732,4671.1197299366,10078.2394598732
34219,3449.2169656653955,3180.2169656654,6898.4339313308,6898.4339313308,6898.4339313308,6360.4339313308
34220,3995.9083283171517,4031.9083283172,7991.8166566343,15983.6333132686,3995.9083283172,4031.9083283172
34221,7820.7799174792135,7475.7799174792,7820.7799174792,15641.5598349584,3910.3899587396,14951.5598349584
34222,3129.0754080641677,2846.0754080642,6258.1508161283,6258.1508161283,3129.0754080642,5692.1508161283
34223,14322.88634653171,14466.8863465317,14322.8863465317,28645.7726930634,14322.8863465317,28933.7726930634
34224,13182.918835238832,12856.9188352388,13182.9188352388,26365.8376704777,13182.9188352388,12856.9188352388
34225,48787.00206806947,48917.0020680695,48787.0020680695,97574.0041361389,24393.5010340347,48917.0020680695
34226,14026.002721292785,13553.0027212928,28052.0054425856,28052.0054425856,14026.0027212928,27106.0054425856
34227,14526.13375030049,14481.1337503005,29052.267500601,58104.535001202,14526.1337503005,28962.267500601
34228,3146.361648868207,3492.3616488682,3146.3616488682,3146.3616488682,3146.3616488682,3492.3616488682
34229,17959.654172143357,17494.6541721434,35919.3083442867,35919.3083442867,35919.3083442867,17494.6541721434
34230,2426.4730110837922,2627.4730110838,2426.4730110838,4852.9460221676,1213.2365055419,5254.9460221676
34231,1003.4671855849961,1062.467185585,1003.467185585,1003.467185585,2006.93437117,1062.467185585
34232,9139.66467398516,8867.6646739852,18279.3293479703,18279.3293479703,9139.6646739852,8867.6646739852
34233,4863.46099151222,4664.4609915122,9726.9219830244,9726.9219830244,9726.9219830244,9328.9219830244
34234,6413.677926744955,6741.677926745,12827.3558534899,25654.7117069798,6413.677926745,13483.3558534899
34235,2318.72263943719,2450.7226394372,4637.4452788744,9274.8905577488,1159.3613197186,4901.4452788744
34236,750.2104893855017,623.2104893855,1500.420978771,1500.420978771,750.2104893855,623.2104893855
34237,14557.811856061,14771.811856061,14557.811856061,14557.811856061,29115.623712122,29543.623712122
34238,892.8101631501816,400.8101631502,892.8101631502,1785.6203263004,892.8101631502,400.8101631502
34239,67953.12239625384,67728.1223962538,135906.244792508,135906.244792508,135906.244792508,67728.1223962538
34240,271816.12146769895,271808.121467699,271816.121467699,543632.242935398,135908.060733849,271808.121467699
34241,4076.3952815449998,4027.395281545,4076.395281545,8152.79056309,2038.1976407725,4027.395281545
34242,5710.919594091639,5914.9195940916,5710.9195940916,11421.8391881833,2855.4597970458,11829.8391881833
34243,13396.698550389423,13515.6985503894,13396.6985503894,13396.6985503894,13396.6985503894,13515.6985503894
34244,76984.4142994037,77418.4142994037,153968.828598807,307937.657197615,76984.4142994037,154836.828598807
34245,23886.961552732944,23821.9615527329,23886.9615527329,23886.9615527329,47773.9231054659,47643.9231054659
34246,11561.602960067987,11711.602960068,23123.205920136,23123.205920136,23123.205920136,23423.205920136
34247,34141.77682330465,34583.7768233046,34141.7768233046,34141.7768233046,68283.5536466093,69167.5536466093
34248,5663.108402544008,5392.108402544,11326.216805088,22652.433610176,2831.554201272,10784.216805088
34249,12427.255449924578,12445.2554499246,12427.2554499246,24854.5108998492,12427.2554499246,12445.2554499246
34250,3596.1161920973364,3268.1161920973,7192.2323841947,14384.4647683893,1798.0580960487,3268.1161920973
34251,6252.21560429186,6517.2156042919,12504.4312085837,25008.8624171674,3126.1078021459,6517.2156042919
34252,3211.931017867196,3385.9310178672,6423.8620357344,6423.8620357344,6423.8620357344,6771.8620357344
34253,35527.355697363266,35417.3556973633,71054.7113947265,142109.422789453,17763.6778486816,35417.3556973633
34254,25788.80335148183,25697.8033514818,25788.8033514818,51577.6067029637,25788.8033514818,51395.6067029637
34255,67041.04861735668,67389.0486173567,67041.0486173567,134082.097234713,67041.0486173567,67389.0486173567
34256,64220.247097049934,63739.2470970499,128440.4941941,128440.4941941,128440.4941941,63739.2470970499
34257,1103.3789122638743,1039.3789122639,2206.7578245278,2206.7578245278,2206.7578245278,2078.7578245278
34258,9411.88051280273,9213.8805128027,18823.7610256055,37647.5220512109,4705.9402564014,18427.7610256055
34259,36277.61974860038,36642.6197486004,36277.6197486004,36277.6197486004,72555.2394972008,73285.2394972008
34260,8103.6388804778935,8075.6388804779,8103.6388804779,16207.2777609558,8103.6388804779,16151.2777609558
34261,6807.9867663365785,6310.9867663366,6807.9867663366,6807.9867663366,13615.9735326732,12621.9735326732
34262,691.5344243369999,615.534424337,1383.068848674,2766.137697348,691.534424337,1231.068848674
34263,2418.601753313611,2619.6017533136,2418.6017533136,2418.6017533136,2418.6017533136,2619.6017533136
34264,3750.4002861743757,3554.4002861744,3750.4002861744,7500.8005723488,1875.2001430872,3554.4002861744
34265,879.1556132536913,630.1556132537,1758.3112265074,3516.6224530148,439.5778066268,1260.3112265074
34266,2608.6943905327485,2440.6943905328,5217.3887810655,10434.777562131,1304.3471952664,4881.3887810655
34267,9849.433619505104,10027.4336195051,19698.8672390102,39397.7344780204,4924.7168097526,20054.8672390102
34268,1202.652959125,1668.652959125,2405.30591825,4810.6118365,1202.652959125,1668.652959125
34269,1304.8863501560004,1145.886350156,1304.886350156,2609.772700312,1304.886350156,2291.772700312
34270,314617.3700040129,315070.370004013,629234.740008026,1258469.48001605,314617.370004013,630140.740008026
34271,1648.805870348826,1606.8058703488,1648.8058703488,3297.6117406977,824.4029351744,1606.8058703488
34272,16772.41948439501,17064.419484395,33544.83896879,67089.67793758,8386.2097421975,17064.419484395
34273,1863.677816756933,2019.6778167569,3727.3556335139,7454.7112670277,1863.6778167569,2019.6778167569
34274,25100.417761567554,24677.4177615676,25100.4177615676,50200.8355231351,12550.2088807838,49354.8355231351
34276,26348.24194500524,26574.2419450052,26348.2419450052,26348.2419450052,26348.2419450052,53148.4838900105
34277,7776.987519069888,7367.9875190699,7776.9875190699,15553.9750381398,7776.9875190699,14735.9750381398
34278,2771.8964618820964,2998.8964618821,5543.7929237642,5543.7929237642,5543.7929237642,2998.8964618821
34279,5793.520762225389,5961.5207622254,11587.0415244508,11587.0415244508,11587.0415244508,11923.0415244508
34280,3345.5443107750007,3165.544310775,3345.544310775,6691.08862155,1672.7721553875,6331.08862155
34281,16344.38700465738,16089.3870046574,16344.3870046574,32688.7740093148,16344.3870046574,16089.3870046574
34282,30587.678246059695,30928.6782460597,30587.6782460597,30587.6782460597,61175.3564921194,30928.6782460597
34283,3471.896916474229,3056.8969164742,6943.7938329485,6943.7938329485,6943.7938329485,6113.7938329485
34284,31174.032915720192,31593.0329157202,31174.0329157202,62348.0658314404,15587.0164578601,31593.0329157202
34285,5500.202878557326,5230.2028785573,11000.4057571147,22000.8115142293,2750.1014392787,5230.2028785573
34286,1542.1358075108913,1536.1358075109,3084.2716150218,3084.2716150218,3084.2716150218,1536.1358075109
34287,2390.3025236093767,2656.3025236094,2390.3025236094,4780.6050472188,1195.1512618047,5312.6050472188
34288,12999.903751358499,12748.9037513585,25999.807502717,25999.807502717,25999.807502717,25497.807502717
34289,37356.31437048578,37787.3143704858,74712.6287409716,149425.257481943,37356.3143704858,37787.3143704858
34290,3760.1801536883145,3328.1801536883,3760.1801536883,7520.3603073766,3760.1801536883,6656.3603073766
34291,4896.152405852526,4510.1524058525,4896.1524058525,9792.3048117051,2448.0762029263,4510.1524058525
34292,3108.184116132633,3011.1841161326,3108.1841161326,6216.3682322653,1554.0920580663,6022.3682322653
34293,15742.798083256019,15313.798083256,15742.798083256,15742.798083256,15742.798083256,15313.798083256
34294,116201.07628856409,116240.076288564,232402.152577128,232402.152577128,232402.152577128,116240.076288564
34295,10279.767557485491,9882.7675574855,10279.7675574855,20559.535114971,5139.8837787428,19765.535114971
34296,3217.3679118068562,3093.3679118069,3217.3679118069,6434.7358236137,1608.6839559034,6186.7358236137
34297,6623.389988953298,6914.3899889533,13246.7799779066,26493.5599558132,6623.3899889533,13828.7799779066
34298,70975.45496455282,70911.4549645528,70975.4549645528,141950.909929106,35487.7274822764,141822.909929106
34299,64189.31559762062,63743.3155976206,64189.3155976206,64189.3155976206,128378.631195241,63743.3155976206
34300,84666.09060182542,84922.0906018254,84666.0906018254,169332.181203651,84666.0906018254,169844.181203651
34301,328784.8545784641,329061.854578464,328784.854578464,328784.854578464,328784.854578464,329061.854578464
34302,4676.754804126026,4182.754804126,9353.5096082521,9353.5096082521,9353.5096082521,8365.5096082521
34303,1492.2816620449998,1206.281662045,1492.281662045,1492.281662045,1492.281662045,1206.281662045
34304,36036.819457751844,36105.8194577518,72073.6389155037,144147.277831007,36036.8194577518,72211.6389155037
34305,5911.853615829877,6074.8536158299,11823.7072316598,23647.4144633195,2955.9268079149,6074.8536158299
34306,10119.597481201123,9910.5974812011,20239.1949624022,20239.1949624022,10119.5974812011,19821.1949624022
34307,7583.266885061441,7378.2668850614,7583.2668850614,7583.2668850614,15166.5337701229,14756.5337701229
34308,4033.2111421079762,4287.211142108,8066.422284216,8066.422284216,4033.211142108,4287.211142108
34309,29795.494064314375,29313.4940643144,29795.4940643144,29795.4940643144,29795.4940643144,58626.9881286288
34310,19585.24072415854,20048.2407241585,39170.4814483171,39170.4814483171,39170.4814483171,20048.2407241585
34311,47712.982244971536,47286.9822449715,95425.9644899431,95425.9644899431,47712.9822449715,94573.9644899431
34312,19016.365859695437,18779.3658596954,38032.7317193909,76065.4634387817,9508.1829298477,18779.3658596954
34313,5011.446979808136,5315.4469798081,5011.4469798081,10022.8939596163,2505.7234899041,10630.8939596163
34314,11683.972170355257,11342.9721703553,23367.9443407105,23367.9443407105,11683.9721703553,11342.9721703553
34315,1288.527958761,969.527958761,2577.055917522,5154.111835044,1288.527958761,1939.055917522
34316,639.150179715,173.150179715,639.150179715,639.150179715,639.150179715,346.30035943
34317,7783.4284502247265,7937.4284502247,15566.8569004495,31133.7138008989,7783.4284502247,15874.8569004495
34318,4913.169127890739,5361.1691278907,4913.1691278907,9826.3382557815,4913.1691278907,5361.1691278907
34319,1174.264152124,958.264152124,1174.264152124,2348.528304248,1174.264152124,1916.528304248
34320,10259.475239376141,10343.4752393761,20518.9504787523,41037.9009575046,5129.7376196881,20686.9504787523
34321,44786.159026828194,44301.1590268282,44786.1590268282,44786.1590268282,44786.1590268282,88602.3180536564
34322,14173.331138048701,14072.3311380487,14173.3311380487,14173.3311380487,14173.3311380487,28144.6622760974
34323,3284.746978751024,3771.746978751,6569.4939575021,6569.4939575021,3284.746978751,7543.4939575021
34324,11474.016703021547,11061.0167030215,22948.0334060431,22948.0334060431,22948.0334060431,11061.0167030215
34325,21298.672654725473,21736.6726547255,21298.6726547255,42597.345309451,21298.6726547255,43473.345309451
34326,2147.0755253366397,1737.0755253366,2147.0755253366,4294.1510506733,1073.5377626683,3474.1510506733
34327,97048.58502101274,97012.5850210127,97048.5850210127,97048.5850210127,97048.5850210127,97012.5850210127
34328,8425.20168480193,8653.2016848019,8425.2016848019,16850.4033696039,8425.2016848019,17306.4033696039
34329,121827.96254385704,121853.962543857,121827.962543857,121827.962543857,243655.925087714,121853.962543857
34330,2295.30739894,2313.30739894,2295.30739894,2295.30739894,4590.61479788,2313.30739894
34331,1179.1686167243288,1162.1686167243,1179.1686167243,1179.1686167243,2358.3372334487,1162.1686167243
34332,74529.88767495133,74331.8876749513,149059.775349903,298119.550699805,37264.9438374757,148663.775349903
34333,48252.33882642885,48277.3388264289,48252.3388264289,96504.6776528577,24126.1694132144,48277.3388264289
34334,3543.5356830065944,3741.5356830066,7087.0713660132,7087.0713660132,7087.0713660132,3741.5356830066
34335,5240.269059583801,5611.2690595838,10480.5381191676,20961.0762383352,5240.2690595838,5611.2690595838
34336,325822.48142294935,325509.481422949,651644.962845899,1303289.9256918,325822.481422949,651018.962845899
34337,79715.40967865965,80205.4096786597,159430.819357319,159430.819357319,79715.4096786597,160410.819357319
34338,3357.0717815662983,3023.0717815663,6714.1435631326,13428.2871262652,3357.0717815663,6046.1435631326
34339,5657.582947467939,6099.5829474679,11315.1658949359,11315.1658949359,11315.1658949359,12199.1658949359
34340,104567.53103775412,104074.531037754,209135.062075508,418270.124151016,52283.7655188771,208149.062075508
34341,30348.93132451059,29977.9313245106,60697.8626490212,60697.8626490212,30348.9313245106,29977.9313245106
34342,12635.31409727759,12151.3140972776,25270.6281945552,25270.6281945552,12635.3140972776,24302.6281945552
34343,6700.356365227611,6470.3563652276,13400.7127304552,13400.7127304552,13400.7127304552,12940.7127304552
34344,81228.68602466992,81661.6860246699,81228.6860246699,162457.37204934,81228.6860246699,163323.37204934
48001,4541.448881821138,4217.4488818211,4541.4488818211,9082.8977636423,2270.7244409106,8434.8977636423
48002,32109.690678840863,32061.6906788409,32109.6906788409,32109.6906788409,32109.6906788409,64123.3813576817
48003,7730.054171732557,8197.0541717326,7730.0541717326,15460.1083434651,7730.0541717326,16394.1083434651
48004,4267.3885052602955,4597.3885052603,4267.3885052603,4267.3885052603,4267.3885052603,9194.7770105206
48005,22673.36683484586,22572.3668348459,22673.3668348459,45346.7336696917,22673.3668348459,45144.7336696917
48007,1703.704738693974,1454.704738694,1703.704738694,3407.409477388,1703.704738694,1454.704738694
48008,7252.192310450189,7166.1923104502,14504.3846209004,29008.7692418008,3626.0961552251,14332.3846209004
