commune,emi.pol2012.nox[0],emi.pol2012.nox[1],emi.pol2012.nox[2],emi.pol2012.nox[3],emi.pol2012.nox[4],emi.pol2012.nox[5],emi.pol2010.nox[0],emi.pol2010.nox[1],emi.pol2010.nox[2],emi.pol2010.nox[3],emi.pol2010.nox[4],emi.pol2010.nox[5]
48189,3816.8779649769053,3885.8779649769,7633.7559299538,15267.5118599076,1908.4389824885,3885.8779649769,3816.8779649769053,4054.8779649769,7633.7559299538,15267.5118599076,3816.8779649769,8109.7559299538
48190,2872.6099700405334,3094.6099700405,2872.6099700405,2872.6099700405,2872.6099700405,3094.6099700405,2872.6099700405334,2913.6099700405,5745.2199400811,11490.4398801621,1436.3049850203,2913.6099700405
48191,13020.028360488188,13276.0283604882,26040.0567209764,52080.1134419528,13020.0283604882,13276.0283604882,13020.028360488188,13495.0283604882,13020.0283604882,13020.0283604882,13020.0283604882,13495.0283604882
48192,4081.414679008064,4467.4146790081,8162.8293580161,8162.8293580161,8162.8293580161,4467.4146790081,4081.414679008064,4106.4146790081,8162.8293580161,8162.8293580161,4081.4146790081,8212.8293580161
48193,7006.036914046981,6832.036914047,14012.073828094,14012.073828094,7006.036914047,6832.036914047,7006.036914046981,7175.036914047,7006.036914047,7006.036914047,14012.073828094,7175.036914047
48194,2176.0558401810254,2383.055840181,2176.055840181,2176.055840181,2176.055840181,2383.055840181,2176.0558401810254,2360.055840181,4352.1116803621,4352.1116803621,4352.1116803621,2360.055840181
48195,2442.4952248019677,2180.495224802,4884.9904496039,9769.9808992079,1221.247612401,2180.495224802,2442.4952248019677,2059.495224802,2442.495224802,4884.9904496039,1221.247612401,2059.495224802
48197,1740.474344150357,1275.4743441504,1740.4743441504,3480.9486883007,1740.4743441504,2550.9486883007,1740.474344150357,1740.4743441504,3480.9486883007,6961.8973766014,870.2371720752,3480.9486883007
48198,5866.086819124294,6043.0868191243,11732.1736382486,23464.3472764972,2933.0434095622,6043.0868191243,5866.086819124294,6259.0868191243,5866.0868191243,11732.1736382486,5866.0868191243,6259.0868191243
66001,1709.1592170859997,1646.159217086,1709.159217086,1709.159217086,1709.159217086,1646.159217086,1709.1592170859997,1784.159217086,3418.318434172,6836.636868344,854.579608543,3568.318434172
66002,9245.262438185102,9650.2624381851,18490.5248763702,18490.5248763702,18490.5248763702,19300.5248763702,9245.262438185102,9006.2624381851,18490.5248763702,36981.0497527404,4622.6312190926,9006.2624381851
66003,18357.803211791157,18241.8032117912,36715.6064235823,36715.6064235823,36715.6064235823,36483.6064235823,18357.803211791157,18489.8032117912,36715.6064235823,36715.6064235823,18357.8032117912,18489.8032117912
66004,5672.744889508836,6029.7448895088,11345.4897790177,22690.9795580353,5672.7448895088,6029.7448895088,5672.744889508836,5837.7448895088,5672.7448895088,11345.4897790177,2836.3724447544,11675.4897790177
66005,4880.208098475797,4921.2080984758,4880.2080984758,4880.2080984758,4880.2080984758,9842.4161969516,4880.208098475797,5110.2080984758,4880.2080984758,9760.4161969516,2440.1040492379,5110.2080984758
66006,963.6700088104417,1295.6700088105,963.6700088104,1927.3400176209,963.6700088104,2591.3400176209,963.6700088104417,715.6700088104,963.6700088104,1927.3400176209,963.6700088104,715.6700088104
66007,295.35859651299995,95.358596513,295.358596513,590.717193026,147.6792982565,190.717193026,295.35859651299995,-32.641403487,295.358596513,590.717193026,295.358596513,-65.282806974
66008,132520.853668826,132080.853668826,132520.853668826,265041.707337652,66260.426834413,264161.707337652,132520.853668826,133006.853668826,132520.853668826,265041.707337652,132520.853668826,133006.853668826
66009,8050.9960202395605,7859.9960202396,16101.9920404791,16101.9920404791,16101.9920404791,15719.9920404791,8050.9960202395605,7929.9960202396,8050.9960202396,16101.9920404791,8050.9960202396,15859.9920404791
66010,116.097568064,501.097568064,232.195136128,232.195136128,232.195136128,1002.195136128,116.097568064,584.097568064,116.097568064,116.097568064,232.195136128,584.097568064
66011,16983.421826330363,17031.4218263304,33966.8436526607,67933.6873053215,16983.4218263304,34062.8436526607,16983.421826330363,16740.4218263304,33966.8436526607,33966.8436526607,16983.4218263304,33480.8436526607
66012,12696.536963804465,12726.5369638045,25393.0739276089,25393.0739276089,12696.5369638045,25453.0739276089,12696.536963804465,12731.5369638045,12696.5369638045,12696.5369638045,12696.5369638045,12731.5369638045
66013,6436.912118605,6760.912118605,6436.912118605,6436.912118605,6436.912118605,13521.82423721,6436.912118605,6254.912118605,6436.912118605,6436.912118605,12873.82423721,12509.82423721
66014,19482.933095852724,19426.9330958527,38965.8661917054,77931.7323834109,9741.4665479264,19426.9330958527,19482.933095852724,19635.9330958527,38965.8661917054,77931.7323834109,9741.4665479264,39271.8661917054
66015,63327.12311271889,63536.1231127189,126654.246225438,126654.246225438,63327.1231127189,127072.246225438,63327.12311271889,63295.1231127189,63327.1231127189,126654.246225438,63327.1231127189,126590.246225438
66016,16803.581621267906,16725.5816212679,33607.1632425358,67214.3264850716,16803.5816212679,16725.5816212679,16803.581621267906,17002.5816212679,16803.5816212679,33607.1632425358,8401.790810634,17002.5816212679
66017,24357.234084228006,23949.234084228,48714.468168456,97428.936336912,24357.234084228,23949.234084228,24357.234084228006,24848.234084228,48714.468168456,48714.468168456,48714.468168456,49696.468168456
66018,993.6986703690001,1038.698670369,993.698670369,993.698670369,993.698670369,1038.698670369,993.6986703690001,828.698670369,1987.397340738,1987.397340738,1987.397340738,828.698670369
66019,3110.0540029546414,2892.0540029547,3110.0540029547,3110.0540029547,6220.1080059093,5784.1080059093,3110.0540029546414,3040.0540029547,3110.0540029547,6220.1080059093,1555.0270014773,6080.1080059093
66020,7896.742227163887,7786.7422271639,7896.7422271639,15793.4844543278,3948.371113582,7786.7422271639,7896.742227163887,7687.7422271639,15793.4844543278,15793.4844543278,7896.7422271639,7687.7422271639
66021,13342.515225301182,13088.5152253012,26685.0304506024,26685.0304506024,26685.0304506024,13088.5152253012,13342.515225301182,12913.5152253012,26685.0304506024,53370.0609012047,13342.5152253012,25827.0304506024
66022,1834.805796029642,1735.8057960297,1834.8057960297,3669.6115920593,1834.8057960297,1735.8057960297,1834.805796029642,2069.8057960297,1834.8057960297,1834.8057960297,1834.8057960297,4139.6115920593
66023,16655.931731977464,17114.9317319775,33311.8634639549,66623.7269279099,16655.9317319775,17114.9317319775,16655.931731977464,16184.9317319775,16655.9317319775,16655.9317319775,16655.9317319775,16184.9317319775
66024,198596.36096151377,199065.360961514,397192.721923028,794385.443846055,99298.1804807569,398130.721923028,198596.36096151377,198709.360961514,397192.721923028,397192.721923028,198596.360961514,198709.360961514
66025,9120.302475256503,8777.3024752565,9120.3024752565,9120.3024752565,9120.3024752565,8777.3024752565,9120.302475256503,9330.3024752565,18240.604950513,36481.209901026,4560.1512376283,9330.3024752565
66026,5800.4968564734,6145.4968564734,11600.9937129468,23201.9874258936,5800.4968564734,6145.4968564734,5800.4968564734,5854.4968564734,5800.4968564734,11600.9937129468,2900.2484282367,11708.9937129468
66027,10158.244583837304,9953.2445838373,20316.4891676746,20316.4891676746,10158.2445838373,19906.4891676746,10158.244583837304,9940.2445838373,20316.4891676746,40632.9783353492,5079.1222919187,9940.2445838373
66028,48046.48501589658,48410.4850158966,96092.9700317932,96092.9700317932,48046.4850158966,96820.9700317932,48046.48501589658,47939.4850158966,96092.9700317932,192185.940063586,24023.2425079483,47939.4850158966
66029,3067.6304009319997,2649.630400932,6135.260801864,6135.260801864,3067.630400932,5299.260801864,3067.6304009319997,3238.630400932,6135.260801864,6135.260801864,6135.260801864,3238.630400932
66030,123441.1655937241,123272.165593724,246882.331187448,493764.662374896,123441.165593724,246544.331187448,123441.1655937241,123723.165593724,123441.165593724,246882.331187448,61720.5827968621,123723.165593724
66032,745.498191763,785.498191763,745.498191763,745.498191763,1490.996383526,1570.996383526,745.498191763,531.498191763,1490.996383526,1490.996383526,1490.996383526,1062.996383526
66033,4705.6052219941,4725.6052219941,9411.2104439882,18822.4208879764,2352.8026109971,4725.6052219941,4705.6052219941,4450.6052219941,9411.2104439882,9411.2104439882,9411.2104439882,8901.2104439882
66034,922.9135468287777,657.9135468288,1845.8270936576,1845.8270936576,1845.8270936576,657.9135468288,922.9135468287777,464.9135468288,922.9135468288,1845.8270936576,922.9135468288,464.9135468288
66035,428.20677968512655,852.2067796851,428.2067796851,856.4135593703,214.1033898426,1704.4135593703,428.20677968512655,847.2067796851,856.4135593703,1712.8271187405,214.1033898426,1694.4135593703
66036,6163.196420387885,6039.1964203879,12326.3928407758,12326.3928407758,6163.1964203879,6039.1964203879,6163.196420387885,6574.1964203879,12326.3928407758,24652.7856815515,3081.598210194,13148.3928407758
66037,77379.24583440894,77656.2458344089,77379.2458344089,77379.2458344089,154758.491668818,77656.2458344089,77379.24583440894,77652.2458344089,77379.2458344089,77379.2458344089,154758.491668818,77652.2458344089
66038,8808.288635176466,9063.2886351765,8808.2886351765,8808.2886351765,8808.2886351765,9063.2886351765,8808.288635176466,8478.2886351765,17616.5772703529,35233.1545407059,8808.2886351765,16956.5772703529
66039,1106.9718125069999,1282.971812507,2213.943625014,2213.943625014,2213.943625014,1282.971812507,1106.9718125069999,689.971812507,1106.971812507,2213.943625014,1106.971812507,1379.943625014
66040,200.90413879065608,537.9041387907,200.9041387907,401.8082775813,100.4520693953,537.9041387907,200.90413879065608,458.9041387907,200.9041387907,401.8082775813,100.4520693953,917.8082775813
66041,8433.038408236862,7996.0384082369,16866.0768164737,33732.1536329474,8433.0384082369,7996.0384082369,8433.038408236862,8483.0384082369,16866.0768164737,16866.0768164737,8433.0384082369,16966.0768164737
66042,1099.805246999,1160.805246999,2199.610493998,2199.610493998,1099.805246999,2321.610493998,1099.805246999,649.805246999,1099.805246999,1099.805246999,1099.805246999,1299.610493998
66043,218.11567047999998,103.11567048,436.23134096,872.46268192,109.05783524,206.23134096,218.11567047999998,-266.88432952,218.11567048,218.11567048,436.23134096,-266.88432952
66044,3156.447621663162,3250.4476216632,3156.4476216632,3156.4476216632,3156.4476216632,3250.4476216632,3156.447621663162,2741.4476216632,3156.4476216632,6312.8952433263,1578.2238108316,2741.4476216632
66045,2085.1795902922754,1970.1795902923,4170.3591805846,4170.3591805846,4170.3591805846,1970.1795902923,2085.1795902922754,1954.1795902923,4170.3591805846,8340.7183611691,1042.5897951461,3908.3591805846
66046,7682.586563704378,8012.5865637044,15365.1731274088,30730.3462548175,3841.2932818522,8012.5865637044,7682.586563704378,7850.5865637044,15365.1731274088,15365.1731274088,7682.5865637044,15701.1731274088
66047,35.8501375993,-161.1498624007,35.8501375993,35.8501375993,71.7002751986,-322.2997248014,35.8501375993,88.8501375993,35.8501375993,35.8501375993,71.7002751986,88.8501375993
66048,6067.449722957826,6374.4497229578,12134.8994459157,12134.8994459157,12134.8994459157,6374.4497229578,6067.449722957826,5634.4497229578,6067.4497229578,6067.4497229578,12134.8994459157,11268.8994459157
66049,32342.578219920346,32764.5782199203,64685.1564398407,64685.1564398407,64685.1564398407,32764.5782199203,32342.578219920346,32501.5782199203,32342.5782199203,32342.5782199203,64685.1564398407,65003.1564398407
66050,32258.83476669688,32607.8347666969,32258.8347666969,64517.6695333938,32258.8347666969,65215.6695333938,32258.83476669688,32647.8347666969,64517.6695333938,64517.6695333938,64517.6695333938,65295.6695333938
66051,596.3801874280001,185.380187428,596.380187428,1192.760374856,596.380187428,185.380187428,596.3801874280001,594.380187428,1192.760374856,2385.520749712,596.380187428,1188.760374856
66052,1355.1966556487735,1167.1966556488,1355.1966556488,1355.1966556488,1355.1966556488,1167.1966556488,1355.1966556487735,1805.1966556488,1355.1966556488,2710.3933112976,677.5983278244,1805.1966556488
66053,10826.082214984324,10421.0822149843,10826.0822149843,10826.0822149843,10826.0822149843,10421.0822149843,10826.082214984324,11287.0822149843,21652.1644299686,21652.1644299686,10826.0822149843,11287.0822149843
66054,1102.8717607380001,1092.871760738,1102.871760738,1102.871760738,1102.871760738,1092.871760738,1102.8717607380001,834.871760738,2205.743521476,2205.743521476,2205.743521476,1669.743521476
66055,5206.497793215105,4977.4977932151,5206.4977932151,10412.9955864302,2603.2488966076,9954.9955864302,5206.497793215105,5686.4977932151,10412.9955864302,20825.9911728604,2603.2488966076,5686.4977932151
66056,5130.031755376742,4694.0317553768,5130.0317553768,10260.0635107535,2565.0158776884,9388.0635107535,5130.031755376742,5203.0317553768,5130.0317553768,10260.0635107535,2565.0158776884,5203.0317553768
66057,6217.363418265396,6364.3634182654,12434.7268365308,12434.7268365308,12434.7268365308,12728.7268365308,6217.363418265396,6660.3634182654,6217.3634182654,12434.7268365308,3108.6817091327,6660.3634182654
66058,9959.225407331998,9574.225407332,9959.225407332,19918.450814664,9959.225407332,9574.225407332,9959.225407331998,9993.225407332,19918.450814664,39836.901629328,9959.225407332,19986.450814664
66059,21355.175779255147,21214.1757792551,42710.3515585103,85420.7031170206,10677.5878896276,42428.3515585103,21355.175779255147,21710.1757792551,21355.1757792551,21355.1757792551,21355.1757792551,43420.3515585103
66060,983.4658739389998,993.465873939,983.465873939,1966.931747878,491.7329369695,993.465873939,983.4658739389998,818.465873939,983.465873939,983.465873939,983.465873939,1636.931747878
66061,329.10159727755143,27.1015972776,329.1015972776,658.2031945551,329.1015972776,54.2031945551,329.10159727755143,33.1015972776,658.2031945551,658.2031945551,329.1015972776,33.1015972776
66062,965.8458577389999,1155.845857739,1931.691715478,3863.383430956,482.9229288695,1155.845857739,965.8458577389999,1101.845857739,965.845857739,1931.691715478,965.845857739,2203.691715478
66063,168596.72589937877,168146.725899379,337193.451798758,337193.451798758,337193.451798758,168146.725899379,168596.72589937877,168718.725899379,337193.451798758,674386.903597515,84298.3629496894,168718.725899379
66064,3453.6977050169044,3671.6977050169,6907.3954100338,13814.7908200676,1726.8488525085,7343.3954100338,3453.6977050169044,3403.6977050169,3453.6977050169,3453.6977050169,3453.6977050169,6807.3954100338
66065,86282.91345182259,86708.9134518226,86282.9134518226,172565.826903645,43141.4567259113,173417.826903645,86282.91345182259,86461.9134518226,172565.826903645,345131.65380729,43141.4567259113,86461.9134518226
66066,6909.558063445952,7384.558063446,13819.1161268919,27638.2322537838,3454.779031723,14769.1161268919,6909.558063445952,6949.558063446,6909.558063446,13819.1161268919,6909.558063446,13899.1161268919
66067,3199.432974619044,2792.4329746191,6398.8659492381,12797.7318984762,1599.7164873095,2792.4329746191,3199.432974619044,3060.4329746191,6398.8659492381,6398.8659492381,6398.8659492381,6120.8659492381
66068,531.8109507769999,733.810950777,531.810950777,1063.621901554,265.9054753885,1467.621901554,531.8109507769999,483.810950777,1063.621901554,2127.243803108,265.9054753885,967.621901554
66069,27491.465388446835,27720.4653884468,54982.9307768937,109965.861553787,13745.7326942234,27720.4653884468,27491.465388446835,27702.4653884468,54982.9307768937,54982.9307768937,54982.9307768937,55404.9307768937
66070,2873.1557074059997,3143.155707406,5746.311414812,11492.622829624,2873.155707406,3143.155707406,2873.1557074059997,2817.155707406,2873.155707406,2873.155707406,2873.155707406,2817.155707406
66071,18283.981288322568,18322.9812883226,36567.9625766451,73135.9251532903,18283.9812883226,36645.9625766451,18283.981288322568,17992.9812883226,18283.9812883226,36567.9625766451,9141.9906441613,17992.9812883226
66072,1128.7600975606583,1421.7600975607,2257.5201951213,4515.0403902426,564.3800487803,2843.5201951213,1128.7600975606583,888.7600975607,2257.5201951213,4515.0403902426,1128.7600975607,1777.5201951213
66073,640.707076253,471.707076253,640.707076253,640.707076253,640.707076253,471.707076253,640.707076253,635.707076253,640.707076253,640.707076253,1281.414152506,1271.414152506
66074,16668.42762428603,17093.427624286,33336.8552485721,33336.8552485721,33336.8552485721,34186.8552485721,16668.42762428603,16393.427624286,33336.8552485721,66673.7104971441,8334.213812143,32786.8552485721
66075,1134.9091720163312,1021.9091720163,2269.8183440327,4539.6366880653,567.4545860082,2043.8183440327,1134.9091720163312,979.9091720163,2269.8183440327,2269.8183440327,1134.9091720163,979.9091720163
66076,749.5115420823605,965.5115420824,749.5115420824,1499.0230841647,749.5115420824,965.5115420824,749.5115420823605,1113.5115420824,749.5115420824,749.5115420824,749.5115420824,2227.0230841647
66077,269.90101341300004,523.901013413,539.802026826,539.802026826,269.901013413,1047.802026826,269.90101341300004,663.901013413,539.802026826,1079.604053652,134.9505067065,663.901013413
66078,873.2638397643864,1063.2638397644,1746.5276795288,1746.5276795288,1746.5276795288,2126.5276795288,873.2638397643864,1272.2638397644,1746.5276795288,3493.0553590576,436.6319198822,1272.2638397644
66079,248.62106726600004,271.621067266,497.242134532,497.242134532,497.242134532,543.242134532,248.62106726600004,680.621067266,248.621067266,248.621067266,497.242134532,1361.242134532
66080,8146.763083234827,8322.7630832348,8146.7630832348,8146.7630832348,16293.5261664697,8322.7630832348,8146.763083234827,8198.7630832348,16293.5261664697,16293.5261664697,16293.5261664697,8198.7630832348
66081,591.725827014,630.725827014,591.725827014,1183.451654028,591.725827014,1261.451654028,591.725827014,878.725827014,1183.451654028,1183.451654028,1183.451654028,1757.451654028
66082,3694.446653178824,3806.4466531788,3694.4466531788,7388.8933063577,1847.2233265894,7612.8933063577,3694.446653178824,3624.4466531788,7388.8933063577,7388.8933063577,7388.8933063577,7248.8933063577
66083,275.517361236,764.517361236,551.034722472,551.034722472,275.517361236,764.517361236,275.517361236,277.517361236,275.517361236,551.034722472,275.517361236,277.517361236
66084,5269.207645896382,5403.2076458964,10538.4152917928,21076.8305835855,5269.2076458964,10806.4152917928,5269.207645896382,5516.2076458964,10538.4152917928,21076.8305835855,2634.6038229482,11032.4152917928
66085,5267.177423360627,4869.1774233606,5267.1774233606,5267.1774233606,10534.3548467213,4869.1774233606,5267.177423360627,5430.1774233606,10534.3548467213,10534.3548467213,5267.1774233606,5430.1774233606
66086,3049.5662203547004,2808.5662203547,6099.1324407094,12198.2648814188,1524.7831101774,2808.5662203547,3049.5662203547004,3031.5662203547,6099.1324407094,12198.2648814188,1524.7831101774,3031.5662203547
66088,60610.87035298918,60808.8703529892,121221.740705978,242443.481411957,30305.4351764946,121617.740705978,60610.87035298918,60430.8703529892,60610.8703529892,60610.8703529892,121221.740705978,60430.8703529892
66089,1285.826427596,1534.826427596,2571.652855192,5143.305710384,642.913213798,3069.652855192,1285.826427596,1390.826427596,1285.826427596,1285.826427596,2571.652855192,1390.826427596
66090,665.5068020546903,540.5068020547,665.5068020547,665.5068020547,665.5068020547,540.5068020547,665.5068020546903,180.5068020547,1331.0136041094,1331.0136041094,1331.0136041094,180.5068020547
66091,632.7088265229527,189.708826523,632.708826523,632.708826523,1265.4176530459,189.708826523,632.7088265229527,306.708826523,632.708826523,1265.4176530459,316.3544132615,613.4176530459
66092,423.621214102,182.621214102,423.621214102,423.621214102,423.621214102,182.621214102,423.621214102,863.621214102,423.621214102,847.242428204,211.810607051,863.621214102
66093,7139.725291228816,7212.7252912288,7139.7252912288,7139.7252912288,7139.7252912288,14425.4505824576,7139.725291228816,6859.7252912288,7139.7252912288,14279.4505824576,3569.8626456144,6859.7252912288
66094,7099.733464138902,7346.7334641389,7099.7334641389,14199.4669282778,3549.8667320695,14693.4669282778,7099.733464138902,7410.7334641389,14199.4669282778,28398.9338565556,3549.8667320695,14821.4669282778
66095,10633.011924772198,10443.0119247722,21266.0238495444,21266.0238495444,21266.0238495444,20886.0238495444,10633.011924772198,10695.0119247722,21266.0238495444,42532.0476990888,10633.0119247722,10695.0119247722
66096,3831.94973814,3622.94973814,3831.94973814,3831.94973814,3831.94973814,7245.89947628,3831.94973814,4002.94973814,3831.94973814,7663.89947628,3831.94973814,4002.94973814
66097,1452.8386050029376,1625.8386050029,1452.8386050029,2905.6772100059,1452.8386050029,1625.8386050029,1452.8386050029376,1442.8386050029,1452.8386050029,1452.8386050029,1452.8386050029,2885.6772100059
66098,5166.917257506089,4950.9172575061,5166.9172575061,10333.8345150122,5166.9172575061,9901.8345150122,5166.917257506089,4767.9172575061,5166.9172575061,5166.9172575061,5166.9172575061,4767.9172575061
66099,2218.2590078472726,2103.2590078473,4436.5180156946,4436.5180156946,4436.5180156946,2103.2590078473,2218.2590078472726,1749.2590078473,2218.2590078473,2218.2590078473,2218.2590078473,3498.5180156946
66100,1064.864892269,938.864892269,2129.729784538,2129.729784538,2129.729784538,1877.729784538,1064.864892269,1506.864892269,1064.864892269,2129.729784538,532.4324461345,3013.729784538
66101,5337.408217324183,4849.4082173242,5337.4082173242,10674.8164346484,2668.7041086621,9698.8164346484,5337.408217324183,5649.4082173242,10674.8164346484,21349.6328692967,5337.4082173242,11298.8164346484
66102,989.2985530603999,643.2985530604,989.2985530604,989.2985530604,989.2985530604,1286.5971061208,989.2985530603999,965.2985530604,1978.5971061208,1978.5971061208,1978.5971061208,965.2985530604
66103,8646.255748493078,9060.2557484931,8646.2557484931,8646.2557484931,8646.2557484931,18120.5114969862,8646.255748493078,8296.2557484931,17292.5114969862,17292.5114969862,17292.5114969862,8296.2557484931
66104,1031.8503721910001,1337.850372191,2063.700744382,2063.700744382,1031.850372191,2675.700744382,1031.8503721910001,603.850372191,2063.700744382,4127.401488764,1031.850372191,1207.700744382
66105,4783.258615670848,4768.2586156709,4783.2586156709,4783.2586156709,9566.5172313417,9536.5172313417,4783.258615670848,5255.2586156709,9566.5172313417,19133.0344626834,4783.2586156709,5255.2586156709
66106,143559.3804017526,143897.380401753,143559.380401753,287118.760803505,71779.6902008763,287794.760803505,143559.3804017526,143435.380401753,143559.380401753,143559.380401753,287118.760803505,286870.760803505
66107,18678.93247924534,18370.9324792453,37357.8649584907,74715.7299169814,18678.9324792453,18370.9324792453,18678.93247924534,18596.9324792453,18678.9324792453,18678.9324792453,18678.9324792453,37193.8649584907
66108,33244.819845887396,32945.8198458874,33244.8198458874,66489.6396917748,33244.8198458874,65891.6396917748,33244.819845887396,33580.8198458874,66489.6396917748,132979.27938355,33244.8198458874,67161.6396917748
66109,969.1296275057603,1061.1296275058,1938.2592550115,3876.5185100231,484.5648137529,2122.2592550115,969.1296275057603,738.1296275058,1938.2592550115,1938.2592550115,969.1296275058,738.1296275058
66111,2651.9256741795825,3034.9256741796,2651.9256741796,2651.9256741796,5303.8513483592,3034.9256741796,2651.9256741795825,2467.9256741796,2651.9256741796,5303.8513483592,1325.9628370898,4935.8513483592
66112,917.605536755,1141.605536755,917.605536755,1835.21107351,458.8027683775,2283.21107351,917.605536755,1185.605536755,917.605536755,917.605536755,1835.21107351,1185.605536755
66113,399.4476306629652,166.447630663,399.447630663,798.8952613259,199.7238153315,332.8952613259,399.4476306629652,721.447630663,798.8952613259,798.8952613259,798.8952613259,721.447630663
66114,5141.045416452457,5062.0454164525,10282.0908329049,20564.1816658098,2570.5227082262,10124.0908329049,5141.045416452457,4744.0454164525,10282.0908329049,10282.0908329049,5141.0454164525,9488.0908329049
66115,10628.331132191524,10464.3311321915,10628.3311321915,21256.662264383,10628.3311321915,10464.3311321915,10628.331132191524,10325.3311321915,21256.662264383,42513.3245287661,5314.1655660958,20650.662264383
66116,1579.7691634857795,1334.7691634858,3159.5383269716,3159.5383269716,1579.7691634858,1334.7691634858,1579.7691634857795,1403.7691634858,3159.5383269716,6319.0766539431,1579.7691634858,2807.5383269716
66117,386.49784022287855,-58.5021597771,386.4978402229,772.9956804458,193.2489201114,-58.5021597771,386.49784022287855,737.4978402229,772.9956804458,1545.9913608915,193.2489201114,1474.9956804458
66118,2550.918761012542,2488.9187610126,5101.8375220251,10203.6750440502,1275.4593805063,2488.9187610126,2550.918761012542,2910.9187610126,2550.9187610126,2550.9187610126,5101.8375220251,2910.9187610126
66119,4027.803392120705,4042.8033921207,8055.6067842414,8055.6067842414,8055.6067842414,4042.8033921207,4027.803392120705,4333.8033921207,8055.6067842414,16111.2135684828,4027.8033921207,8667.6067842414
66120,689.0619169583831,943.0619169584,1378.1238339168,1378.1238339168,689.0619169584,943.0619169584,689.0619169583831,359.0619169584,1378.1238339168,2756.2476678335,344.5309584792,718.1238339168
66121,18826.843508629718,18512.8435086297,37653.6870172594,37653.6870172594,18826.8435086297,18512.8435086297,18826.843508629718,18790.8435086297,18826.8435086297,18826.8435086297,18826.8435086297,37581.6870172594
66122,1611.4130875970002,2001.413087597,3222.826175194,6445.652350388,1611.413087597,2001.413087597,1611.4130875970002,1932.413087597,1611.413087597,3222.826175194,1611.413087597,1932.413087597
66123,982.4618808368339,1293.4618808368,982.4618808368,1964.9237616737,491.2309404184,1293.4618808368,982.4618808368339,826.4618808368,1964.9237616737,1964.9237616737,1964.9237616737,1652.9237616737
66124,14378.918953555638,14324.9189535556,28757.8379071113,57515.6758142226,7189.4594767778,28649.8379071113,14378.918953555638,14282.9189535556,14378.9189535556,28757.8379071113,14378.9189535556,28565.8379071113
66125,5231.240497170179,5194.2404971702,5231.2404971702,5231.2404971702,10462.4809943404,5194.2404971702,5231.240497170179,4772.2404971702,10462.4809943404,10462.4809943404,5231.2404971702,9544.4809943404
66126,2249.302833305743,2307.3028333058,4498.6056666115,8997.211333223,1124.6514166529,4614.6056666115,2249.302833305743,1903.3028333058,2249.3028333058,4498.6056666115,2249.3028333058,1903.3028333058
66127,5097.606615989511,5353.6066159895,5097.6066159895,5097.6066159895,5097.6066159895,5353.6066159895,5097.606615989511,5563.6066159895,10195.213231979,10195.213231979,5097.6066159895,11127.213231979
66128,21.097813843100003,275.0978138431,21.0978138431,21.0978138431,21.0978138431,275.0978138431,21.097813843100003,233.0978138431,42.1956276862,42.1956276862,42.1956276862,233.0978138431
66129,3004.654926037136,2734.6549260371,6009.3098520743,6009.3098520743,6009.3098520743,5469.3098520743,3004.654926037136,3148.6549260371,6009.3098520743,6009.3098520743,6009.3098520743,3148.6549260371
66130,3476.6517691834124,3015.6517691834,3476.6517691834,3476.6517691834,3476.6517691834,6031.3035383668,3476.6517691834124,3043.6517691834,3476.6517691834,6953.3035383668,3476.6517691834,6087.3035383668
66132,1507.2093055970004,1145.209305597,1507.209305597,1507.209305597,3014.418611194,1145.209305597,1507.2093055970004,1751.209305597,1507.209305597,3014.418611194,1507.209305597,1751.209305597
66133,11886.251294295265,11991.2512942953,23772.5025885905,47545.0051771811,5943.1256471476,23982.5025885905,11886.251294295265,11971.2512942953,23772.5025885905,47545.0051771811,5943.1256471476,23942.5025885905
66134,4224.1564904196575,3776.1564904197,4224.1564904197,4224.1564904197,4224.1564904197,7552.3129808393,4224.1564904196575,4604.1564904197,8448.3129808393,8448.3129808393,8448.3129808393,9208.3129808393
66136,1248077.413176936,1247870.41317694,1248077.41317694,1248077.41317694,1248077.41317694,2495740.82635387,1248077.413176936,1247796.41317694,2496154.82635387,4992309.65270774,1248077.41317694,1247796.41317694
66137,82856.26492476264,82875.2649247626,165712.529849525,165712.529849525,165712.529849525,165750.529849525,82856.26492476264,83092.2649247626,82856.2649247627,82856.2649247627,82856.2649247627,166184.529849525
66138,5428.986205919706,5786.9862059197,5428.9862059197,5428.9862059197,10857.9724118394,5786.9862059197,5428.986205919706,5880.9862059197,5428.9862059197,5428.9862059197,5428.9862059197,11761.9724118394
66139,780.0314961193794,1059.0314961194,1560.0629922388,1560.0629922388,1560.0629922388,2118.0629922388,780.0314961193794,471.0314961194,1560.0629922388,3120.1259844775,390.0157480597,471.0314961194
66140,10828.881697023586,10685.8816970236,10828.8816970236,21657.7633940472,10828.8816970236,10685.8816970236,10828.881697023586,10440.8816970236,21657.7633940472,21657.7633940472,10828.8816970236,20881.7633940472
66141,108090.61910333333,107639.619103333,216181.238206667,216181.238206667,108090.619103333,215279.238206667,108090.61910333333,107959.619103333,216181.238206667,216181.238206667,108090.619103333,107959.619103333
66142,835.4060246923088,1315.4060246923,835.4060246923,835.4060246923,1670.8120493846,2630.8120493846,835.4060246923088,361.4060246923,1670.8120493846,3341.6240987692,417.7030123462,361.4060246923
